47061_29420.html,1,1,初,接頭詞,名詞接続,,,,,初,ハツ,ハツ
47061_29420.html,4,26,賤上,名詞,一般,,,,,賤上,賤上,賤上
47061_29420.html,4,27,下,名詞,接尾,一般,,,,下,カ,カ
47061_29420.html,4,28,の,助詞,連体化,,,,,の,ノ,ノ
47061_29420.html,4,29,差別,名詞,サ変接続,,,,,差別,サベツ,サベツ
47061_29420.html,4,30,なく,形容詞,自立,,,形容詞・アウオ段,連用テ接続,ない,ナク,ナク
47061_29420.html,4,31,、,記号,読点,,,,,、,、,、
47061_29420.html,4,32,万物,名詞,一般,,,,,万物,バンブツ,バンブツ
47061_29420.html,4,33,の,助詞,連体化,,,,,の,ノ,ノ
47061_29420.html,4,34,霊,名詞,一般,,,,,霊,レイ,レイ
47061_29420.html,4,35,たる,助動詞,,,,文語・ナリ,体言接続,たり,タル,タル
47061_29420.html,4,36,身,名詞,一般,,,,,身,ミ,ミ
47061_29420.html,4,37,と,助詞,並立助詞,,,,,と,ト,ト
47061_29420.html,4,38,心,名詞,一般,,,,,心,ココロ,ココロ
47061_29420.html,4,39,と,助詞,格助詞,一般,,,,と,ト,ト
47061_29420.html,4,40,の,助詞,連体化,,,,,の,ノ,ノ
47061_29420.html,4,41,働き,名詞,一般,,,,,働き,ハタラキ,ハタラキ
47061_29420.html,4,42,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
47061_29420.html,4,43,もっ,動詞,自立,,,五段・タ行,連用タ接続,もつ,モッ,モッ
47061_29420.html,4,44,て,助詞,接続助詞,,,,,て,テ,テ
47061_29420.html,4,45,天地,名詞,一般,,,,,天地,テンチ,テンチ
47061_29420.html,4,46,の,助詞,連体化,,,,,の,ノ,ノ
47061_29420.html,4,47,間,名詞,一般,,,,,間,マ,マ
47061_29420.html,4,48,に,助詞,格助詞,一般,,,,に,ニ,ニ
47061_29420.html,4,49,ある,動詞,自立,,,五段・ラ行,基本形,ある,アル,アル
47061_29420.html,4,50,よろず,副詞,一般,,,,,よろず,ヨロズ,ヨロズ
47061_29420.html,4,51,の,助詞,連体化,,,,,の,ノ,ノ
47061_29420.html,4,52,物,名詞,非自立,一般,,,,物,モノ,モノ
47061_29420.html,4,53,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
47061_29420.html,4,54,資,名詞,サ変接続,,,,,資,シ,シ
47061_29420.html,4,55,り,助動詞,,,,文語・リ,基本形,り,リ,リ
47061_29420.html,4,56,、,記号,読点,,,,,、,、,、
47061_29420.html,4,57,もって,副詞,助詞類接続,,,,,もって,モッテ,モッテ
47061_29420.html,4,58,衣食住,名詞,一般,,,,,衣食住,イショクジュウ,イショクジュー
47061_29420.html,4,59,の,助詞,連体化,,,,,の,ノ,ノ
47061_29420.html,4,60,用,名詞,一般,,,,,用,ヨウ,ヨー
47061_29420.html,4,61,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
47061_29420.html,4,62,達し,動詞,自立,,,五段・サ行,連用形,達し,タッシ,タッシ
47061_29420.html,4,63,、,記号,読点,,,,,、,、,、
47061_29420.html,4,64,自由自在,名詞,形容動詞語幹,,,,,自由自在,ジユウジザイ,ジユージザイ
47061_29420.html,4,65,、,記号,読点,,,,,、,、,、
47061_29420.html,4,66,互いに,副詞,一般,,,,,互いに,タガイニ,タガイニ
47061_29420.html,4,67,人,名詞,一般,,,,,人,ヒト,ヒト
47061_29420.html,4,68,の,助詞,連体化,,,,,の,ノ,ノ
47061_29420.html,4,69,妨げ,名詞,一般,,,,,妨げ,サマタゲ,サマタゲ
47061_29420.html,4,70,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
47061_29420.html,4,71,なさ,動詞,自立,,,五段・サ行,未然形,なす,ナサ,ナサ
47061_29420.html,4,72,ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
47061_29420.html,4,73,し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
47061_29420.html,4,74,て,助詞,接続助詞,,,,,て,テ,テ
47061_29420.html,4,75,おのおの,名詞,副詞可能,,,,,おのおの,オノオノ,オノオノ
47061_29420.html,4,76,安楽,名詞,形容動詞語幹,,,,,安楽,アンラク,アンラク
47061_29420.html,4,77,に,助詞,副詞化,,,,,に,ニ,ニ
47061_29420.html,4,78,この世,名詞,一般,,,,,この世,コノヨ,コノヨ
47061_29420.html,4,79,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
47061_29420.html,4,80,渡ら,動詞,自立,,,五段・ラ行,未然形,渡る,ワタラ,ワタラ
47061_29420.html,4,81,しめ,動詞,接尾,,,一段,連用形,しめる,シメ,シメ
47061_29420.html,4,82,給う,動詞,自立,,,五段・ワ行促音便,基本形,給う,タマウ,タマウ
47061_29420.html,4,83,の,助詞,連体化,,,,,の,ノ,ノ
47061_29420.html,4,84,趣意,名詞,一般,,,,,趣意,シュイ,シュイ
47061_29420.html,4,85,なり,助動詞,,,,文語・ナリ,基本形,なり,ナリ,ナリ
47061_29420.html,4,86,。,記号,句点,,,,,。,。,。
47061_29420.html,5,1,されど,接続詞,,,,,,されど,サレド,サレド
47061_29420.html,5,2,も,助詞,係助詞,,,,,も,モ,モ
47061_29420.html,5,3,今,名詞,副詞可能,,,,,今,イマ,イマ
47061_29420.html,5,4,、,記号,読点,,,,,、,、,、
47061_29420.html,5,5,広く,形容詞,自立,,,形容詞・アウオ段,連用テ接続,広い,ヒロク,ヒロク
47061_29420.html,5,6,この,連体詞,,,,,,この,コノ,コノ
47061_29420.html,5,7,人間,名詞,一般,,,,,人間,ニンゲン,ニンゲン
47061_29420.html,5,8,世界,名詞,一般,,,,,世界,セカイ,セカイ
47061_29420.html,5,9,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
47061_29420.html,5,10,見渡す,動詞,自立,,,五段・サ行,基本形,見渡す,ミワタス,ミワタス
47061_29420.html,5,11,に,助詞,格助詞,一般,,,,に,ニ,ニ
47061_29420.html,5,12,、,記号,読点,,,,,、,、,、
47061_29420.html,5,13,かしこき,形容詞,自立,,,形容詞・アウオ段,体言接続,かしこい,カシコキ,カシコキ
47061_29420.html,5,14,人,名詞,一般,,,,,人,ヒト,ヒト
47061_29420.html,5,15,あり,動詞,自立,,,五段・ラ行,連用形,ある,アリ,アリ
47061_29420.html,5,16,、,記号,読点,,,,,、,、,、
47061_29420.html,5,17,おろか,名詞,形容動詞語幹,,,,,おろか,オロカ,オロカ
47061_29420.html,5,18,な,助動詞,,,,特殊・ダ,体言接続,だ,ナ,ナ
47061_29420.html,5,19,る人,名詞,一般,,,,,る人,ルニン,ルニン
47061_29420.html,5,20,あり,動詞,自立,,,五段・ラ行,連用形,ある,アリ,アリ
47061_29420.html,5,21,、,記号,読点,,,,,、,、,、
47061_29420.html,5,22,貧しき,形容詞,自立,,,形容詞・イ段,体言接続,貧しい,マズシキ,マズシキ
47061_29420.html,5,23,も,助詞,係助詞,,,,,も,モ,モ
47061_29420.html,5,24,あり,動詞,自立,,,五段・ラ行,連用形,ある,アリ,アリ
47061_29420.html,5,25,、,記号,読点,,,,,、,、,、
47061_29420.html,5,26,富める,動詞,自立,,,一段,基本形,富める,トメル,トメル
47061_29420.html,5,27,も,助詞,係助詞,,,,,も,モ,モ
47061_29420.html,5,28,あり,動詞,自立,,,五段・ラ行,連用形,ある,アリ,アリ
47061_29420.html,5,29,、,記号,読点,,,,,、,、,、
47061_29420.html,5,30,貴人,名詞,一般,,,,,貴人,キジン,キジン
47061_29420.html,5,31,も,助詞,係助詞,,,,,も,モ,モ
47061_29420.html,5,32,あり,動詞,自立,,,五段・ラ行,連用形,ある,アリ,アリ
47061_29420.html,5,33,、,記号,読点,,,,,、,、,、
47061_29420.html,5,34,下人,名詞,一般,,,,,下人,ゲニン,ゲニン
47061_29420.html,5,35,も,助詞,係助詞,,,,,も,モ,モ
47061_29420.html,5,36,あり,動詞,自立,,,五段・ラ行,連用形,ある,アリ,アリ
47061_29420.html,5,37,て,助詞,接続助詞,,,,,て,テ,テ
47061_29420.html,5,38,、,記号,読点,,,,,、,、,、
47061_29420.html,5,39,その,連体詞,,,,,,その,ソノ,ソノ
47061_29420.html,5,40,有様,名詞,一般,,,,,有様,アリサマ,アリサマ
47061_29420.html,5,41,雲,名詞,一般,,,,,雲,クモ,クモ
47061_29420.html,5,42,と,助詞,並立助詞,,,,,と,ト,ト
47061_29420.html,5,43,泥,名詞,一般,,,,,泥,ドロ,ドロ
47061_29420.html,5,44,と,助詞,格助詞,一般,,,,と,ト,ト
47061_29420.html,5,45,の,助詞,連体化,,,,,の,ノ,ノ
47061_29420.html,5,46,相違,名詞,サ変接続,,,,,相違,ソウイ,ソーイ
47061_29420.html,5,47,ある,動詞,自立,,,五段・ラ行,基本形,ある,アル,アル
47061_29420.html,5,48,に,助詞,格助詞,一般,,,,に,ニ,ニ
47061_29420.html,5,49,似,動詞,自立,,,一段,連用形,似る,ニ,ニ
47061_29420.html,5,50,たる,助動詞,,,,文語・ナリ,体言接続,たり,タル,タル
47061_29420.html,5,51,は,助詞,係助詞,,,,,は,ハ,ワ
47061_29420.html,5,52,なんぞ,助詞,副助詞,,,,,なんぞ,ナンゾ,ナンゾ
47061_29420.html,5,53,や,助動詞,,,,特殊・ヤ,基本形,や,ヤ,ヤ
47061_29420.html,5,54,。,記号,句点,,,,,。,。,。
47061_29420.html,6,1,その,連体詞,,,,,,その,ソノ,ソノ
47061_29420.html,6,2,次第,名詞,副詞可能,,,,,次第,シダイ,シダイ
47061_29420.html,6,3,はなはだ,副詞,一般,,,,,はなはだ,ハナハダ,ハナハダ
47061_29420.html,6,4,明らか,名詞,形容動詞語幹,,,,,明らか,アキラカ,アキラカ
47061_29420.html,6,5,なり,助動詞,,,,文語・ナリ,基本形,なり,ナリ,ナリ
47061_29420.html,6,6,。,記号,句点,,,,,。,。,。
47061_29420.html,7,1,『,記号,括弧開,,,,,『,『,『
47061_29420.html,7,2,実,名詞,一般,,,,,実,ミ,ミ
47061_29420.html,7,3,語,名詞,接尾,一般,,,,語,ゴ,ゴ
47061_29420.html,7,4,教,名詞,接尾,一般,,,,教,キョウ,キョー
47061_29420.html,7,5,』,記号,括弧閉,,,,,』,』,』
47061_29420.html,7,6,に,助詞,格助詞,一般,,,,に,ニ,ニ
47061_29420.html,7,7,、,記号,読点,,,,,、,、,、
47061_29420.html,8,1,「,記号,括弧開,,,,,「,「,「
47061_29420.html,8,2,人,名詞,一般,,,,,人,ヒト,ヒト
47061_29420.html,8,3,学ば,動詞,自立,,,五段・バ行,未然形,学ぶ,マナバ,マナバ
47061_29420.html,8,4,ざれ,助動詞,,,,特殊・ヌ,仮定形,ぬ,ザレ,ザレ
47061_29420.html,8,5,ば,助詞,接続助詞,,,,,ば,バ,バ
47061_29420.html,8,6,智,名詞,固有名詞,人名,名,,,智,サトシ,サトシ
47061_29420.html,8,7,なし,形容詞,自立,,,形容詞・アウオ段,文語基本形,ない,ナシ,ナシ
47061_29420.html,8,8,、,記号,読点,,,,,、,、,、
47061_29420.html,8,9,智,名詞,固有名詞,人名,名,,,智,サトシ,サトシ
47061_29420.html,8,10,な,助動詞,,,,特殊・ダ,体言接続,だ,ナ,ナ
47061_29420.html,8,11,き者,名詞,一般,,,,,き者,キシャ,キシャ
47061_29420.html,8,12,は,助詞,係助詞,,,,,は,ハ,ワ
47061_29420.html,8,13,愚人,名詞,一般,,,,,愚人,グジン,グジン
47061_29420.html,8,14,なり,助動詞,,,,文語・ナリ,基本形,なり,ナリ,ナリ
47061_29420.html,8,15,」,記号,括弧閉,,,,,」,」,」
47061_29420.html,9,1,と,助詞,格助詞,引用,,,,と,ト,ト
47061_29420.html,9,2,あり,動詞,自立,,,ラ変,基本形,あり,アリ,アリ
47061_29420.html,9,3,。,記号,句点,,,,,。,。,。
47061_29420.html,10,1,さ,動詞,自立,,,サ変・スル,未然レル接続,する,サ,サ
47061_29420.html,10,2,れ,動詞,接尾,,,一段,連用形,れる,レ,レ
47061_29420.html,10,3,ば,助詞,接続助詞,,,,,ば,バ,バ
47061_29420.html,10,4,賢人,名詞,一般,,,,,賢人,ケンジン,ケンジン
47061_29420.html,10,5,と,助詞,並立助詞,,,,,と,ト,ト
47061_29420.html,10,6,愚人,名詞,一般,,,,,愚人,グジン,グジン
47061_29420.html,10,7,と,助詞,格助詞,一般,,,,と,ト,ト
47061_29420.html,10,8,の,助詞,連体化,,,,,の,ノ,ノ
47061_29420.html,10,9,別,名詞,一般,,,,,別,ベツ,ベツ
47061_29420.html,10,10,は,助詞,係助詞,,,,,は,ハ,ワ
47061_29420.html,10,11,学ぶ,動詞,自立,,,五段・バ行,基本形,学ぶ,マナブ,マナブ
47061_29420.html,10,12,と,助詞,格助詞,引用,,,,と,ト,ト
47061_29420.html,10,13,学ば,動詞,自立,,,五段・バ行,未然形,学ぶ,マナバ,マナバ
47061_29420.html,10,14,ざる,助動詞,,,,特殊・ヌ,体言接続,ぬ,ザル,ザル
47061_29420.html,10,15,と,助詞,格助詞,引用,,,,と,ト,ト
47061_29420.html,10,16,により,助詞,格助詞,連語,,,,により,ニヨリ,ニヨリ
47061_29420.html,10,17,て,助詞,接続助詞,,,,,て,テ,テ
47061_29420.html,10,18,できる,動詞,非自立,,,一段,基本形,できる,デキル,デキル
47061_29420.html,10,19,もの,名詞,非自立,一般,,,,もの,モノ,モノ
47061_29420.html,10,20,なり,助動詞,,,,文語・ナリ,基本形,なり,ナリ,ナリ
47061_29420.html,10,21,。,記号,句点,,,,,。,。,。
47061_29420.html,11,1,また,接続詞,,,,,,また,マタ,マタ
47061_29420.html,11,2,世の中,名詞,一般,,,,,世の中,ヨノナカ,ヨノナカ
47061_29420.html,11,3,に,助詞,格助詞,一般,,,,に,ニ,ニ
47061_29420.html,11,4,むずかしき,形容詞,自立,,,形容詞・イ段,体言接続,むずかしい,ムズカシキ,ムズカシキ
47061_29420.html,11,5,仕事,名詞,サ変接続,,,,,仕事,シゴト,シゴト
47061_29420.html,11,6,も,助詞,係助詞,,,,,も,モ,モ
47061_29420.html,11,7,あり,動詞,自立,,,五段・ラ行,連用形,ある,アリ,アリ
47061_29420.html,11,8,、,記号,読点,,,,,、,、,、
47061_29420.html,11,9,やすき,形容詞,自立,,,形容詞・アウオ段,体言接続,やすい,ヤスキ,ヤスキ
47061_29420.html,11,10,仕事,名詞,サ変接続,,,,,仕事,シゴト,シゴト
47061_29420.html,11,11,も,助詞,係助詞,,,,,も,モ,モ
47061_29420.html,11,12,あり,動詞,自立,,,ラ変,基本形,あり,アリ,アリ
47061_29420.html,11,13,。,記号,句点,,,,,。,。,。
47061_29420.html,12,1,その,連体詞,,,,,,その,ソノ,ソノ
47061_29420.html,12,2,むずかしき,形容詞,自立,,,形容詞・イ段,体言接続,むずかしい,ムズカシキ,ムズカシキ
47061_29420.html,12,3,仕事,名詞,サ変接続,,,,,仕事,シゴト,シゴト
47061_29420.html,12,4,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
47061_29420.html,12,5,する,動詞,自立,,,サ変・スル,基本形,する,スル,スル
47061_29420.html,12,6,者,名詞,非自立,一般,,,,者,モノ,モノ
47061_29420.html,12,7,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
47061_29420.html,12,8,身分,名詞,一般,,,,,身分,ミブン,ミブン
47061_29420.html,12,9,重き,形容詞,自立,,,形容詞・アウオ段,体言接続,重い,オモキ,オモキ
47061_29420.html,12,10,人,名詞,一般,,,,,人,ヒト,ヒト
47061_29420.html,12,11,と,助詞,格助詞,引用,,,,と,ト,ト
47061_29420.html,12,12,名づけ,動詞,自立,,,一段,連用形,名づける,ナヅケ,ナズケ
47061_29420.html,12,13,、,記号,読点,,,,,、,、,、
47061_29420.html,12,14,やすき,形容詞,自立,,,形容詞・アウオ段,体言接続,やすい,ヤスキ,ヤスキ
47061_29420.html,12,15,仕事,名詞,サ変接続,,,,,仕事,シゴト,シゴト
47061_29420.html,12,16,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
47061_29420.html,12,17,する,動詞,自立,,,サ変・スル,基本形,する,スル,スル
47061_29420.html,12,18,者,名詞,非自立,一般,,,,者,モノ,モノ
47061_29420.html,12,19,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
47061_29420.html,12,20,身分,名詞,一般,,,,,身分,ミブン,ミブン
47061_29420.html,12,21,軽き,形容詞,自立,,,形容詞・アウオ段,体言接続,軽い,カルキ,カルキ
47061_29420.html,12,22,人,名詞,一般,,,,,人,ヒト,ヒト
47061_29420.html,12,23,と,助詞,格助詞,引用,,,,と,ト,ト
47061_29420.html,12,24,いう,動詞,自立,,,五段・ワ行促音便,基本形,いう,イウ,イウ
47061_29420.html,12,25,。,記号,句点,,,,,。,。,。
47061_29420.html,13,1,すべて,名詞,副詞可能,,,,,すべて,スベテ,スベテ
47061_29420.html,13,2,心,名詞,接尾,一般,,,,心,シン,シン
47061_29420.html,13,3,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
47061_29420.html,13,4,用い,動詞,自立,,,一段,連用形,用いる,モチイ,モチイ
47061_29420.html,13,5,、,記号,読点,,,,,、,、,、
47061_29420.html,13,6,心配,名詞,サ変接続,,,,,心配,シンパイ,シンパイ
47061_29420.html,13,7,する,動詞,自立,,,サ変・スル,基本形,する,スル,スル
47061_29420.html,13,8,仕事,名詞,サ変接続,,,,,仕事,シゴト,シゴト
47061_29420.html,13,9,は,助詞,係助詞,,,,,は,ハ,ワ
47061_29420.html,13,10,むずかしく,形容詞,自立,,,形容詞・イ段,連用テ接続,むずかしい,ムズカシク,ムズカシク
47061_29420.html,13,11,し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
47061_29420.html,13,12,て,助詞,接続助詞,,,,,て,テ,テ
47061_29420.html,13,13,、,記号,読点,,,,,、,、,、
47061_29420.html,13,14,手足,名詞,一般,,,,,手足,テアシ,テアシ
47061_29420.html,13,15,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
47061_29420.html,13,16,用,動詞,自立,,,一段,連用形,用る,モチイ,モチイ
47061_29420.html,13,17,うる,動詞,非自立,,,一段・得ル,基本形,うる,ウル,ウル
47061_29420.html,13,18,力,名詞,一般,,,,,力,チカラ,チカラ
47061_29420.html,13,19,役,名詞,接尾,一般,,,,役,ヤク,ヤク
47061_29420.html,13,20,は,助詞,係助詞,,,,,は,ハ,ワ
47061_29420.html,13,21,やすし,形容詞,自立,,,形容詞・アウオ段,文語基本形,やすい,ヤスシ,ヤスシ
47061_29420.html,13,22,。,記号,句点,,,,,。,。,。
47061_29420.html,14,1,ゆえに,接続詞,,,,,,ゆえに,ユエニ,ユエニ
47061_29420.html,14,2,医者,名詞,一般,,,,,医者,イシャ,イシャ
47061_29420.html,14,3,、,記号,読点,,,,,、,、,、
47061_29420.html,14,4,学者,名詞,一般,,,,,学者,ガクシャ,ガクシャ
47061_29420.html,14,5,、,記号,読点,,,,,、,、,、
47061_29420.html,14,6,政府,名詞,一般,,,,,政府,セイフ,セイフ
47061_29420.html,14,7,の,助詞,連体化,,,,,の,ノ,ノ
47061_29420.html,14,8,役人,名詞,一般,,,,,役人,ヤクニン,ヤクニン
47061_29420.html,14,9,、,記号,読点,,,,,、,、,、
47061_29420.html,14,10,または,接続詞,,,,,,または,マタハ,マタワ
47061_29420.html,14,11,大,接頭詞,名詞接続,,,,,大,ダイ,ダイ
47061_29420.html,14,12,なる,動詞,自立,,,五段・ラ行,基本形,なる,ナル,ナル
47061_29420.html,14,13,商売,名詞,サ変接続,,,,,商売,ショウバイ,ショーバイ
47061_29420.html,14,14,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
47061_29420.html,14,15,する,動詞,自立,,,サ変・スル,基本形,する,スル,スル
47061_29420.html,14,16,町人,名詞,一般,,,,,町人,チョウニン,チョーニン
47061_29420.html,14,17,、,記号,読点,,,,,、,、,、
47061_29420.html,14,18,あまた,副詞,一般,,,,,あまた,アマタ,アマタ
47061_29420.html,14,19,の,助詞,連体化,,,,,の,ノ,ノ
47061_29420.html,14,20,奉公人,名詞,一般,,,,,奉公人,ホウコウニン,ホーコーニン
47061_29420.html,14,21,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
47061_29420.html,14,22,召し,動詞,自立,,,五段・サ行,連用形,召す,メシ,メシ
47061_29420.html,14,23,使う,動詞,自立,,,五段・ワ行ウ音便,基本形,使う,ツカウ,ツカウ
47061_29420.html,14,24,大,接頭詞,名詞接続,,,,,大,ダイ,ダイ
47061_29420.html,14,25,百姓,名詞,一般,,,,,百姓,ヒャクショウ,ヒャクショー
47061_29420.html,14,26,など,助詞,副助詞,,,,,など,ナド,ナド
47061_29420.html,14,27,は,助詞,係助詞,,,,,は,ハ,ワ
47061_29420.html,14,28,、,記号,読点,,,,,、,、,、
47061_29420.html,14,29,身分,名詞,一般,,,,,身分,ミブン,ミブン
47061_29420.html,14,30,重く,形容詞,自立,,,形容詞・アウオ段,連用テ接続,重い,オモク,オモク
47061_29420.html,14,31,し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
47061_29420.html,14,32,て,助詞,接続助詞,,,,,て,テ,テ
47061_29420.html,14,33,貴き,形容詞,自立,,,形容詞・アウオ段,体言接続,貴い,タットキ,タットキ
47061_29420.html,14,34,者,名詞,非自立,一般,,,,者,モノ,モノ
47061_29420.html,14,35,と,助詞,格助詞,引用,,,,と,ト,ト
47061_29420.html,14,36,言う,動詞,自立,,,五段・ワ行促音便,基本形,言う,イウ,イウ
47061_29420.html,14,37,べし,助動詞,,,,文語・ベシ,基本形,べし,ベシ,ベシ
47061_29420.html,14,38,。,記号,句点,,,,,。,。,。
47061_29420.html,15,1,身分,名詞,一般,,,,,身分,ミブン,ミブン
47061_29420.html,15,2,重く,形容詞,自立,,,形容詞・アウオ段,連用テ接続,重い,オモク,オモク
47061_29420.html,15,3,し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
47061_29420.html,15,4,て,助詞,接続助詞,,,,,て,テ,テ
47061_29420.html,15,5,貴けれ,形容詞,自立,,,形容詞・アウオ段,仮定形,貴い,タットケレ,タットケレ
47061_29420.html,15,6,ば,助詞,接続助詞,,,,,ば,バ,バ
47061_29420.html,15,7,おのずから,副詞,一般,,,,,おのずから,オノズカラ,オノズカラ
47061_29420.html,15,8,その,連体詞,,,,,,その,ソノ,ソノ
47061_29420.html,15,9,家,名詞,一般,,,,,家,イエ,イエ
47061_29420.html,15,10,も,助詞,係助詞,,,,,も,モ,モ
47061_29420.html,15,11,富ん,動詞,自立,,,五段・マ行,連用タ接続,富む,トン,トン
47061_29420.html,15,12,で,助詞,接続助詞,,,,,で,デ,デ
47061_29420.html,15,13,、,記号,読点,,,,,、,、,、
47061_29420.html,15,14,下々,名詞,一般,,,,,下々,シモジモ,シモジモ
47061_29420.html,15,15,の,助詞,連体化,,,,,の,ノ,ノ
47061_29420.html,15,16,者,名詞,非自立,一般,,,,者,モノ,モノ
47061_29420.html,15,17,より,助詞,格助詞,一般,,,,より,ヨリ,ヨリ
47061_29420.html,15,18,見れ,動詞,自立,,,一段,仮定形,見る,ミレ,ミレ
47061_29420.html,15,19,ば,助詞,接続助詞,,,,,ば,バ,バ
47061_29420.html,15,20,及ぶ,動詞,自立,,,五段・バ行,基本形,及ぶ,オヨブ,オヨブ
47061_29420.html,15,21,べから,助動詞,,,,文語・ベシ,未然形,べし,ベカラ,ベカラ
47061_29420.html,15,22,ざる,助動詞,,,,特殊・ヌ,体言接続,ぬ,ザル,ザル
47061_29420.html,15,23,よう,名詞,非自立,助動詞語幹,,,,よう,ヨウ,ヨー
47061_29420.html,15,24,なれ,助動詞,,,,特殊・ダ,命令ｅ,だ,ナレ,ナレ
47061_29420.html,15,25,ども,助詞,接続助詞,,,,,ども,ドモ,ドモ
